DaytimeStressKey;ParticipantID;ParticipantIdentifier;InsertedDate;ID;stress_value;recovery_value;timestamp
user_increasing_daytimestress_20250405_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_3;62;25;2025-04-05T10:00:00-04:00
user_increasing_daytimestress_20250405_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_4;71;17;2025-04-05T11:00:00-04:00
user_increasing_daytimestress_20250405_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_5;54;38;2025-04-05T12:00:00-04:00
user_increasing_daytimestress_20250405_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_6;39;52;2025-04-05T13:00:00-04:00
user_increasing_daytimestress_20250405_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_7;33;44;2025-04-05T14:00:00-04:00
user_increasing_daytimestress_20250405_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250405_8;33;59;2025-04-05T15:00:00-04:00
user_increasing_daytimestress_20250406_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_1;43;65;2025-04-06T08:00:00-04:00
user_increasing_daytimestress_20250406_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_2;46;58;2025-04-06T09:00:00-04:00
user_increasing_daytimestress_20250406_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_3;49;59;2025-04-06T10:00:00-04:00
user_increasing_daytimestress_20250406_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_4;58;50;2025-04-06T11:00:00-04:00
user_increasing_daytimestress_20250406_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_5;45;69;2025-04-06T12:00:00-04:00
user_increasing_daytimestress_20250406_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_6;41;65;2025-04-06T13:00:00-04:00
user_increasing_daytimestress_20250406_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_7;44;58;2025-04-06T14:00:00-04:00
user_increasing_daytimestress_20250406_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250406_8;37;67;2025-04-06T15:00:00-04:00
user_increasing_daytimestress_20250407_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_1;53;36;2025-04-07T08:00:00-04:00
user_increasing_daytimestress_20250407_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_2;71;15;2025-04-07T09:00:00-04:00
user_increasing_daytimestress_20250407_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_3;78;10;2025-04-07T10:00:00-04:00
user_increasing_daytimestress_20250407_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_4;84;6;2025-04-07T11:00:00-04:00
user_increasing_daytimestress_20250407_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_5;85;11;2025-04-07T12:00:00-04:00
user_increasing_daytimestress_20250407_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_6;79;8;2025-04-07T13:00:00-04:00
user_increasing_daytimestress_20250407_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_7;67;24;2025-04-07T14:00:00-04:00
user_increasing_daytimestress_20250407_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250407_8;56;33;2025-04-07T15:00:00-04:00
user_increasing_daytimestress_20250408_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_1;56;27;2025-04-08T08:00:00-04:00
user_increasing_daytimestress_20250408_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_2;72;16;2025-04-08T09:00:00-04:00
user_increasing_daytimestress_20250408_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_3;73;26;2025-04-08T10:00:00-04:00
user_increasing_daytimestress_20250408_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_4;86;5;2025-04-08T11:00:00-04:00
user_increasing_daytimestress_20250408_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_5;92;5;2025-04-08T12:00:00-04:00
user_increasing_daytimestress_20250408_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_6;66;24;2025-04-08T13:00:00-04:00
user_increasing_daytimestress_20250408_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_7;74;17;2025-04-08T14:00:00-04:00
user_increasing_daytimestress_20250408_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250408_8;55;37;2025-04-08T15:00:00-04:00
user_increasing_daytimestress_20250409_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_1;57;36;2025-04-09T08:00:00-04:00
user_increasing_daytimestress_20250409_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_2;78;17;2025-04-09T09:00:00-04:00
user_increasing_daytimestress_20250409_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_3;75;19;2025-04-09T10:00:00-04:00
user_increasing_daytimestress_20250409_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_4;90;5;2025-04-09T11:00:00-04:00
user_increasing_daytimestress_20250409_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_5;84;12;2025-04-09T12:00:00-04:00
user_increasing_daytimestress_20250409_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_6;75;7;2025-04-09T13:00:00-04:00
user_increasing_daytimestress_20250409_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_7;63;26;2025-04-09T14:00:00-04:00
user_increasing_daytimestress_20250409_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250409_8;63;29;2025-04-09T15:00:00-04:00
user_increasing_daytimestress_20250410_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_1;51;33;2025-04-10T08:00:00-04:00
user_increasing_daytimestress_20250410_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_2;67;17;2025-04-10T09:00:00-04:00
user_increasing_daytimestress_20250410_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_3;78;22;2025-04-10T10:00:00-04:00
user_increasing_daytimestress_20250410_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_4;79;14;2025-04-10T11:00:00-04:00
user_increasing_daytimestress_20250410_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_5;81;7;2025-04-10T12:00:00-04:00
user_increasing_daytimestress_20250410_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_6;75;14;2025-04-10T13:00:00-04:00
user_increasing_daytimestress_20250410_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_7;62;33;2025-04-10T14:00:00-04:00
user_increasing_daytimestress_20250410_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250410_8;59;35;2025-04-10T15:00:00-04:00
user_increasing_daytimestress_20250411_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_1;67;26;2025-04-11T08:00:00-04:00
user_increasing_daytimestress_20250411_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_2;83;18;2025-04-11T09:00:00-04:00
user_increasing_daytimestress_20250411_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_3;85;14;2025-04-11T10:00:00-04:00
user_increasing_daytimestress_20250411_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_4;92;5;2025-04-11T11:00:00-04:00
user_increasing_daytimestress_20250411_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_5;94;5;2025-04-11T12:00:00-04:00
user_increasing_daytimestress_20250411_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_6;85;5;2025-04-11T13:00:00-04:00
user_increasing_daytimestress_20250411_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_7;76;10;2025-04-11T14:00:00-04:00
user_increasing_daytimestress_20250411_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250411_8;64;40;2025-04-11T15:00:00-04:00
user_increasing_daytimestress_20250412_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_1;46;50;2025-04-12T08:00:00-04:00
user_increasing_daytimestress_20250412_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_2;54;34;2025-04-12T09:00:00-04:00
user_increasing_daytimestress_20250412_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_3;59;40;2025-04-12T10:00:00-04:00
user_increasing_daytimestress_20250412_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_4;78;15;2025-04-12T11:00:00-04:00
user_increasing_daytimestress_20250412_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_5;49;49;2025-04-12T12:00:00-04:00
user_increasing_daytimestress_20250412_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_6;39;50;2025-04-12T13:00:00-04:00
user_increasing_daytimestress_20250412_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_7;41;54;2025-04-12T14:00:00-04:00
user_increasing_daytimestress_20250412_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250412_8;33;57;2025-04-12T15:00:00-04:00
user_increasing_daytimestress_20250413_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_1;38;69;2025-04-13T08:00:00-04:00
user_increasing_daytimestress_20250413_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_2;41;64;2025-04-13T09:00:00-04:00
user_increasing_daytimestress_20250413_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_3;40;74;2025-04-13T10:00:00-04:00
user_increasing_daytimestress_20250413_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_4;43;64;2025-04-13T11:00:00-04:00
user_increasing_daytimestress_20250413_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_5;37;72;2025-04-13T12:00:00-04:00
user_increasing_daytimestress_20250413_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_6;49;61;2025-04-13T13:00:00-04:00
user_increasing_daytimestress_20250413_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_7;37;71;2025-04-13T14:00:00-04:00
user_increasing_daytimestress_20250413_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250413_8;34;71;2025-04-13T15:00:00-04:00
user_increasing_daytimestress_20250414_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_1;56;41;2025-04-14T08:00:00-04:00
user_increasing_daytimestress_20250414_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_2;77;6;2025-04-14T09:00:00-04:00
user_increasing_daytimestress_20250414_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_3;82;15;2025-04-14T10:00:00-04:00
user_increasing_daytimestress_20250414_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_4;91;5;2025-04-14T11:00:00-04:00
user_increasing_daytimestress_20250414_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_5;89;5;2025-04-14T12:00:00-04:00
user_increasing_daytimestress_20250414_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_6;81;16;2025-04-14T13:00:00-04:00
user_increasing_daytimestress_20250414_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_7;69;19;2025-04-14T14:00:00-04:00
user_increasing_daytimestress_20250414_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250414_8;76;14;2025-04-14T15:00:00-04:00
user_increasing_daytimestress_20250415_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_1;45;32;2025-04-15T08:00:00-04:00
user_increasing_daytimestress_20250415_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_2;67;26;2025-04-15T09:00:00-04:00
user_increasing_daytimestress_20250415_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_3;68;16;2025-04-15T10:00:00-04:00
user_increasing_daytimestress_20250415_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_4;77;16;2025-04-15T11:00:00-04:00
user_increasing_daytimestress_20250415_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_5;94;5;2025-04-15T12:00:00-04:00
user_increasing_daytimestress_20250415_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_6;79;13;2025-04-15T13:00:00-04:00
user_increasing_daytimestress_20250415_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_7;61;36;2025-04-15T14:00:00-04:00
user_increasing_daytimestress_20250415_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250415_8;60;30;2025-04-15T15:00:00-04:00
user_increasing_daytimestress_20250416_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_1;57;26;2025-04-16T08:00:00-04:00
user_increasing_daytimestress_20250416_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_2;75;22;2025-04-16T09:00:00-04:00
user_increasing_daytimestress_20250416_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_3;74;22;2025-04-16T10:00:00-04:00
user_increasing_daytimestress_20250416_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_4;79;8;2025-04-16T11:00:00-04:00
user_increasing_daytimestress_20250416_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_5;82;15;2025-04-16T12:00:00-04:00
user_increasing_daytimestress_20250416_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_6;69;24;2025-04-16T13:00:00-04:00
user_increasing_daytimestress_20250416_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_7;62;39;2025-04-16T14:00:00-04:00
user_increasing_daytimestress_20250416_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250416_8;63;32;2025-04-16T15:00:00-04:00
user_increasing_daytimestress_20250417_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_1;51;33;2025-04-17T08:00:00-04:00
user_increasing_daytimestress_20250417_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_2;56;28;2025-04-17T09:00:00-04:00
user_increasing_daytimestress_20250417_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_3;72;27;2025-04-17T10:00:00-04:00
user_increasing_daytimestress_20250417_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_4;89;5;2025-04-17T11:00:00-04:00
user_increasing_daytimestress_20250417_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_5;80;9;2025-04-17T12:00:00-04:00
user_increasing_daytimestress_20250417_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_6;72;22;2025-04-17T13:00:00-04:00
user_increasing_daytimestress_20250417_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_7;66;26;2025-04-17T14:00:00-04:00
user_increasing_daytimestress_20250417_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250417_8;59;27;2025-04-17T15:00:00-04:00
user_increasing_daytimestress_20250418_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_1;53;34;2025-04-18T08:00:00-04:00
user_increasing_daytimestress_20250418_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_2;62;41;2025-04-18T09:00:00-04:00
user_increasing_daytimestress_20250418_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_3;77;13;2025-04-18T10:00:00-04:00
user_increasing_daytimestress_20250418_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_4;87;7;2025-04-18T11:00:00-04:00
user_increasing_daytimestress_20250418_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_5;81;15;2025-04-18T12:00:00-04:00
user_increasing_daytimestress_20250418_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_6;74;11;2025-04-18T13:00:00-04:00
user_increasing_daytimestress_20250418_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_7;63;29;2025-04-18T14:00:00-04:00
user_increasing_daytimestress_20250418_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250418_8;54;38;2025-04-18T15:00:00-04:00
user_increasing_daytimestress_20250419_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_1;34;60;2025-04-19T08:00:00-04:00
user_increasing_daytimestress_20250419_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_2;56;38;2025-04-19T09:00:00-04:00
user_increasing_daytimestress_20250419_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_3;64;22;2025-04-19T10:00:00-04:00
user_increasing_daytimestress_20250419_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_4;62;27;2025-04-19T11:00:00-04:00
user_increasing_daytimestress_20250419_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_5;43;54;2025-04-19T12:00:00-04:00
user_increasing_daytimestress_20250419_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_6;43;59;2025-04-19T13:00:00-04:00
user_increasing_daytimestress_20250419_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_7;40;53;2025-04-19T14:00:00-04:00
user_increasing_daytimestress_20250419_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250419_8;38;63;2025-04-19T15:00:00-04:00
user_increasing_daytimestress_20250420_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_1;34;72;2025-04-20T08:00:00-04:00
user_increasing_daytimestress_20250420_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_2;40;57;2025-04-20T09:00:00-04:00
user_increasing_daytimestress_20250420_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_3;48;55;2025-04-20T10:00:00-04:00
user_increasing_daytimestress_20250420_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_4;49;52;2025-04-20T11:00:00-04:00
user_increasing_daytimestress_20250420_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_5;48;63;2025-04-20T12:00:00-04:00
user_increasing_daytimestress_20250420_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_6;47;64;2025-04-20T13:00:00-04:00
user_increasing_daytimestress_20250420_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_7;42;61;2025-04-20T14:00:00-04:00
user_increasing_daytimestress_20250420_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250420_8;37;76;2025-04-20T15:00:00-04:00
user_increasing_daytimestress_20250421_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_1;52;44;2025-04-21T08:00:00-04:00
user_increasing_daytimestress_20250421_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_2;73;11;2025-04-21T09:00:00-04:00
user_increasing_daytimestress_20250421_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_3;74;12;2025-04-21T10:00:00-04:00
user_increasing_daytimestress_20250421_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_4;77;5;2025-04-21T11:00:00-04:00
user_increasing_daytimestress_20250421_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_5;83;10;2025-04-21T12:00:00-04:00
user_increasing_daytimestress_20250421_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_6;75;32;2025-04-21T13:00:00-04:00
user_increasing_daytimestress_20250421_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_7;74;21;2025-04-21T14:00:00-04:00
user_increasing_daytimestress_20250421_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250421_8;60;34;2025-04-21T15:00:00-04:00
user_increasing_daytimestress_20250422_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250422_1;57;29;2025-04-22T08:00:00-04:00
user_increasing_daytimestress_20250422_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250422_2;66;27;2025-04-22T09:00:00-04:00
user_increasing_daytimestress_20250422_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250422_3;87;5;2025-04-22T10:00:00-04:00
user_increasing_daytimestress_20250422_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250422_4;87;5;2025-04-22T11:00:00-04:00
user_increasing_daytimestress_20250422_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_daytimestress_20250422_5;86;19;2025-04-22T12:00:00-04:00
